clause_id,source_document,clause_text,category,risk_level,annotator_notes,confidence,matched_keywords,source
claudette_Tinder_ltd2_66,tinder_claudette.txt,"IN NO EVENT WILL TINDER’S AGGREGATE LIABILITY TO YOU FOR ALL CLAIMS RELATING TO THE SERVICE EXCEED THE GREATER OF THE AMOUNT PAID, IF ANY, BY YOU TO TINDER FOR THE SERVICE AND USD100 WHILE YOU HAVE AN ACCOUNT.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Tinder_ltd2_67,tinder_claudette.txt,"SOME JURISDICTIONS DO NOT ALLOW THE EXCLUSION OR LIMITATION OF CERTAIN DAMAGES, SO SOME OR ALL OF THE EXCLUSIONS AND LIMITATIONS IN THIS SECTION MAY NOT APPLY TO YOU.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Tinder_a2_68,tinder_claudette.txt,"The exclusive means of resolving any dispute or claim arising out of or relating to this Agreement (including any alleged breach thereof) or the Service shall be BINDING ARBITRATION administered by JAMS under the JAMS Streamlined Arbitration Rules & Procedures, except as modified by our Arbitration Procedures.",arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
claudette_Tinder_j3_69,tinder_claudette.txt,"In the event that this arbitration agreement is for any reason held to be unenforceable, any litigation against the Company (except for small-claims court actions) may be commenced only in the federal or state courts located in Dallas County, Texas.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Tinder_j1_70,tinder_claudette.txt,"Except for members residing in the EU or European Economic Area who may bring claims in their country of residence in accordance with applicable law and except for claims that may be properly brought in a small claims court of competent jurisdiction, all claims arising out of or relating to this Agreement, to the Service, or to your relationship with Tinder that for whatever reason are not submitted to arbitration will be litigated exclusively in the federal or state courts of Dallas County, Texas, U.S.A.",arbitration,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j1>. Expert-annotated.,1.0,,claudette
claudette_Tinder_j3_71,tinder_claudette.txt,You and Tinder consent to the exercise of personal jurisdiction of courts in the State of Texas and waive any claim that such courts constitute an inconvenient forum.,arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Google_ter2_72,google_claudette.txt,We may suspend or stop providing our Services to you if you do not comply with our terms or policies or if we are investigating suspected misconduct.,data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Google_ltd2_73,google_claudette.txt,This content is the sole responsibility of the entity that makes it available.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Google_cr2_74,google_claudette.txt,"We may review content to determine whether it is illegal or violates our policies, and we may remove or refuse to display content that we reasonably believe violates our policies or the law.",content_rights,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr2>. Expert-annotated.,1.0,,claudette
claudette_Google_ter3_75,google_claudette.txt,Google may also stop providing Services to you or add or create new limits to our Services at any time.,data_retention,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter3>. Expert-annotated.,1.0,,claudette
claudette_Google_ltd2_76,google_claudette.txt,"When permitted by law, Google and Google’s suppliers and distributors will not be responsible for lost profits, revenues or data, financial losses or indirect, special, consequential, exemplary or punitive damages.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Google_ltd2_77,google_claudette.txt,"To the extent permitted by law, the total liability of Google and its suppliers and distributors for any claims under these terms, including for any implied warranties, is limited to the amount that you paid us to use the Services (or, if we choose, to supplying you with the Services again).",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Google_ltd2_78,google_claudette.txt,"In all cases, Google and its suppliers and distributors will not be liable for any loss or damage that is not reasonably foreseeable.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Google_ltd1_79,google_claudette.txt,"If you are using the Services for a personal purpose, then nothing in these terms or any additional terms limits any consumers’ legal rights which may not be waived by contract.",liability_limitation,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd1>. Expert-annotated.,1.0,,claudette
claudette_Google_j1_80,google_claudette.txt,"Similarly, if the courts in your country will not permit you to consent to the jurisdiction and venue of the courts in Santa Clara County, California, USA, then your local jurisdiction and venue will apply to such disputes related to these terms.",arbitration,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j1>. Expert-annotated.,1.0,,claudette
claudette_Google_j3_81,google_claudette.txt,"Otherwise, all claims arising out of or relating to these terms or the services will be litigated exclusively in the federal or state courts of Santa Clara County, California, USA, and you and Google consent to personal jurisdiction in those courts.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Quora_ter3_82,quora_claudette.txt,We may terminate or suspend your Quora account if you violate any Quora policy or for any other reason.,data_retention,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter3>. Expert-annotated.,1.0,,claudette
claudette_Quora_cr2_83,quora_claudette.txt,Quora may remove suspected spam from your answers.,content_rights,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr2>. Expert-annotated.,1.0,,claudette
claudette_Quora_cr3_84,quora_claudette.txt,"Once you post a question, it may be edited or deleted by other users or by Quora at any time.",content_rights,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr3>. Expert-annotated.,1.0,,claudette
claudette_Quora_cr3_85,quora_claudette.txt,"We also may remove or refuse to publish Your Content, in whole or part, at any time.",content_rights,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr3>. Expert-annotated.,1.0,,claudette
claudette_Quora_ter3_86,quora_claudette.txt,We may terminate our license to you at any time for any reason.,data_retention,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter3>. Expert-annotated.,1.0,,claudette
claudette_Quora_cr3_87,quora_claudette.txt,We have the right but not the obligation to refuse to distribute any content on the Quora Platform or to remove content.,content_rights,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr3>. Expert-annotated.,1.0,,claudette
claudette_Quora_ltd2_88,quora_claudette.txt,"QUORA MAKES NO PROMISES WITH RESPECT TO, AND EXPRESSLY DISCLAIMS ALL LIABILITY FOR: (i) CONTENT POSTED BY ANY USER OR THIRD PARTY; (ii) ANY THIRD-PARTY WEBSITE, THIRD-PARTY PRODUCT, OR THIRD-PARTY SERVICE LISTED ON OR ACCESSIBLE TO YOU THROUGH THE QUORA PLATFORM, INCLUDING AN INTEGRATED SERVICE PROVIDER OR PROFESSIONAL CONTRIBUTOR; (iii) THE QUALITY OR CONDUCT OF ANY THIRD PARTY YOU ENCOUNTER IN CONNECTION WITH YOUR USE OF THE QUORA PLATFORM; OR (iv) UNAUTHORIZED ACCESS, USE OR ALTERATION OF YOUR CONTENT.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Quora_ltd2_89,quora_claudette.txt,"YOU AGREE THAT TO THE MAXIMUM EXTENT PERMITTED BY LAW, QUORA ENTITIES WILL NOT BE LIABLE TO YOU UNDER ANY THEORY OF LIABILITY.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Quora_ltd2_90,quora_claudette.txt,"WITHOUT LIMITING THE FOREGOING, YOU AGREE THAT, TO THE MAXIMUM EXTENT PERMITTED BY LAW, QUORA ENTITIES SPECIFICALLY WILL NOT BE LIABLE FOR ANY INDIRECT, INCIDENTAL, CONSEQUENTIAL, SPECIAL, OR EXEMPLARY DAMAGES, LOSS OF PROFITS, BUSINESS INTERRUPTION, REPUTATIONAL HARM, OR LOSS OF DATA (EVEN IF WE HAVE BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES OR SUCH DAMAGES ARE FORESEEABLE) ARISING OUT OF OR IN ANY WAY CONNECTED WITH YOUR USE OF, OR INABILITY TO USE, THE QUORA PLATFORM.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Quora_ltd2_91,quora_claudette.txt,"WITHOUT LIMITING THE FOREGOING, QUORA’S MAXIMUM AGGREGATE LIABILITY TO YOU FOR LOSSES OR DAMAGES THAT YOU SUFFER IN CONNECTION WITH THE QUORA PLATFORM OR THIS AGREEMENT IS LIMITED TO THE AMOUNT PAID TO QUORA IN CONNECTION WITH THE QUORA PLATFORM IN THE TWELVE (12) MONTHS PRIOR TO THE ACTION GIVING RISE TO LIABILITY.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Quora_j3_92,quora_claudette.txt,"Unless submitted to arbitration as set forth in the following paragraph, all claims, legal proceedings or litigation arising in connection with your use of the Quora Platform will be brought solely in Santa Clara County, California, and you consent to the jurisdiction of and venue in such courts and waive any objection as to inconvenient forum.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Quora_a2_93,quora_claudette.txt,"For any claim (excluding claims for injunctive or other equitable relief) under this Agreement where the total amount of the award sought is less than $10,000 USD, the party requesting relief may elect to resolve the dispute through binding non-appearance-based arbitration.",arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
claudette_Quora_a2_94,quora_claudette.txt,"The ADR provider and the parties must comply with the following rules: a) the arbitration shall be conducted by telephone, online and/or be solely based on written submissions, as selected by the party initiating the arbitration; b) the arbitration will not involve any personal appearance by the parties or witnesses unless otherwise mutually agreed by the parties; and c) any judgment on the award rendered by the arbitrator may be entered in any court of competent jurisdiction.",arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
claudette_Quora_j3_95,quora_claudette.txt,"<law2>For any claims for which arbitration is inapplicable, you agree that such claims will be brought in federal or state court in Santa Clara County, California and governed by laws of the state of California and federal law, without regard to any conflict of law provisions.</law2>",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Evernote_ltd2_96,evernote_claudette.txt,"Evernote does not assume any responsibility for, or liability on account of, the actions or omissions of such third party applications or service providers.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Evernote_cr2_97,evernote_claudette.txt,"If we find that any shared Content in your account violates our Terms of Service (including by violating another person’s intellectual property or privacy rights), we reserve the right to un-share or take down such content.",content_rights,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr2>. Expert-annotated.,1.0,,claudette
claudette_Evernote_ltd2_98,evernote_claudette.txt,"<ter3>You also acknowledge that a variety of Evernote actions may impair or prevent you from accessing your Content or using the Service at certain times and/or in the same way, for limited periods or permanently, and agree that Evernote has no responsibility or liability as a result of any such actions or results, including, without limitation, for the deletion of, or failure to make available to you, any Content.</ter3>",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Evernote_ltd2_99,evernote_claudette.txt,"You agree that we shall not be liable to you or to any third party for any modification, suspension or discontinuance of any part of the Service.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Evernote_ter3_100,evernote_claudette.txt,"Evernote may act to temporarily limit your use of the Service, suspend access to your account, or close your account, with or without notice according to these Terms.",data_retention,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter3>. Expert-annotated.,1.0,,claudette
claudette_Evernote_ter2_101,evernote_claudette.txt,"Reasons for Evernote suspending or closing your account may include, without limitation: (i) breach or violation of these Terms (including the User Guidelines) or any Separate Agreement, (ii) an extended period of inactivity (determined in Evernote’s sole discretion), (iii) your nonpayment of any fees or other sums due Evernote or any other party related to your use of the Service, (iv) the discontinuance or material modification of the Service (or any part thereof) or (v) unexpected technical or security issues or problems or extensive Unsupported Use.",data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Evernote_ltd2_102,evernote_claudette.txt,"Some advertising or other messaging content we provide will be based upon information provided by third parties, and we shall not be responsible or liable for any loss or damage of any sort incurred by you as a result of any advertisements or other messages.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Evernote_ltd2_103,evernote_claudette.txt,"We may have little or no control over such sites or developers and, accordingly, you acknowledge and agree that (i) we are not responsible for the availability of such external sites, content or applications; (ii) we are not responsible or liable for any content or other materials or performance available from such sites or applications and (iii) we shall not be responsible or liable, directly or indirectly, for any damage or loss caused or alleged to be caused by or in connection with use of or reliance on any such content, materials or applications.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Evernote_ltd2_104,evernote_claudette.txt,ANY MATERIAL DOWNLOADED OR OTHERWISE OBTAINED THROUGH THE USE OF THE SERVICE IS DONE AT YOUR OWN DISCRETION AND RISK AND YOU ARE SOLELY RESPONSIBLE FOR ANY DAMAGE TO YOUR COMPUTER OR OTHER DEVICE OR LOSS OF DATA RESULTING FROM THE DOWNLOAD OR USE OF ANY SUCH MATERIAL.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Evernote_ltd2_105,evernote_claudette.txt,"YOU EXPRESSLY UNDERSTAND AND AGREE THAT EVERNOTE, ITS SUBSIDIARIES, AFFILIATES, SERVICE PROVIDERS, AND LICENSORS, AND OUR AND THEIR RESPECTIVE OFFICERS, EMPLOYEES, AGENTS AND SUCCESSORS SHALL NOT BE LIABLE TO YOU FOR ANY DIRECT, INDIRECT, INCIDENTAL, SPECIAL, CONSEQUENTIAL OR EXEMPLARY DAMAGES, INCLUDING BUT NOT LIMITED TO, DAMAGES FOR LOSS OF PROFITS, GOODWILL, USE, DATA, COVER OR OTHER INTANGIBLE LOSSES (EVEN IF EVERNOTE HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES) RESULTING FROM: (i) THE USE OR THE INABILITY TO USE THE SERVICE OR TO USE PROMOTIONAL CODES OR EVERNOTE POINTS; (ii) THE COST OF PROCUREMENT OF SUBSTITUTE SERVICES RESULTING FROM ANY DATA, INFORMATION OR SERVICE PURCHASED OR OBTAINED OR MESSAGES RECEIVED OR TRANSACTIONS ENTERED INTO THROUGH OR FROM THE SERVICE; (iii) UNAUTHORIZED ACCESS TO OR THE LOSS, CORRUPTION OR ALTERATION OF YOUR TRANSMISSIONS, CONTENT OR DATA; (iv) STATEMENTS OR CONDUCT OF ANY THIRD PARTY ON OR USING THE SERVICE, OR PROVIDING ANY SERVICES RELATED TO THE OPERATION OF THE SERVICE; (v) EVERNOTE’S ACTIONS OR OMISSIONS IN RELIANCE UPON YOUR BASIC SUBSCRIBER INFORMATION AND ANY CHANGES THERETO OR NOTICES RECEIVED THEREFROM; (vi) YOUR FAILURE TO PROTECT THE CONFIDENTIALITY OF ANY PASSWORDS OR ACCESS RIGHTS TO YOUR ACCOUNT; (vii) THE ACTS OR OMISSIONS OF ANY THIRD PARTY USING OR INTEGRATING WITH THE SERVICE; (viii) ANY ADVERTISING CONTENT OR YOUR PURCHASE OR USE OF ANY ADVERTISED OR OTHER THIRD-PARTY PRODUCT OR SERVICE; (ix) THE TERMINATION OF YOUR ACCOUNT IN ACCORDANCE WITH THE TERMS OF THESE TERMS OF SERVICE; OR (x) ANY OTHER MATTER RELATING TO THE SERVICE.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
